Datum (MEZ),Residuallast,Day Ahead Auktion (DE-LU)
2025-05-23T01:45+02:00,23893,93.16
2025-05-23T02:00+02:00,23089.8,87.12
2025-05-23T02:15+02:00,22839.3,87.12
2025-05-23T02:30+02:00,23592.5,87.12
2025-05-23T02:45+02:00,23367.8,87.12
2025-05-23T03:00+02:00,23125.4,86.56
2025-05-23T03:15+02:00,23224.6,86.56
2025-05-23T03:30+02:00,23679.1,86.56
2025-05-23T03:45+02:00,24492.7,86.56
2025-05-23T04:00+02:00,24850,93.08
2025-05-23T04:15+02:00,24586.4,93.08
2025-05-23T04:30+02:00,26041.8,93.08
2025-05-23T04:45+02:00,26287.1,93.08
2025-05-23T05:00+02:00,27006.2,106.82
2025-05-23T05:15+02:00,27818.4,106.82
2025-05-23T05:30+02:00,28943.8,106.82
2025-05-23T05:45+02:00,29915.2,106.82
2025-05-23T06:00+02:00,31568.7,128.49
2025-05-23T06:15+02:00,32942.6,128.49
2025-05-23T06:30+02:00,33496,128.49
2025-05-23T06:45+02:00,33813.4,128.49
2025-05-23T07:00+02:00,33683.5,132.8
2025-05-23T07:15+02:00,33612.3,132.8
2025-05-23T07:30+02:00,32978.3,132.8
2025-05-23T07:45+02:00,31927.5,132.8
2025-05-23T08:00+02:00,30059.5,114.67
2025-05-23T08:15+02:00,28395.3,114.67
2025-05-23T08:30+02:00,25568.8,114.67
2025-05-23T08:45+02:00,23561.9,114.67
2025-05-23T09:00+02:00,20545.2,85.9
2025-05-23T09:15+02:00,18247.8,85.9
2025-05-23T09:30+02:00,16476.2,85.9
2025-05-23T09:45+02:00,14754.5,85.9
2025-05-23T10:00+02:00,13126.7,70
2025-05-23T10:15+02:00,12639.2,70
2025-05-23T10:30+02:00,11827.7,70
2025-05-23T10:45+02:00,10665.4,70
2025-05-23T11:00+02:00,8969.2,54.05
2025-05-23T11:15+02:00,8981.7,54.05
2025-05-23T11:30+02:00,8949,54.05
2025-05-23T11:45+02:00,7726.5,54.05
2025-05-23T12:00+02:00,6268.9,13.44
2025-05-23T12:15+02:00,5412.1,13.44
2025-05-23T12:30+02:00,4793.3,13.44
2025-05-23T12:45+02:00,4540.5,13.44
2025-05-23T13:00+02:00,2009.5,0.62
2025-05-23T13:15+02:00,1566,0.62
2025-05-23T13:30+02:00,505.1,0.62
2025-05-23T13:45+02:00,808.2,0.62
2025-05-23T14:00+02:00,402.5,0
2025-05-23T14:15+02:00,1465.7,0
2025-05-23T14:30+02:00,1159.6,0
2025-05-23T14:45+02:00,529.3,0
2025-05-23T15:00+02:00,1054.5,0
2025-05-23T15:15+02:00,890.5,0
2025-05-23T15:30+02:00,1898.2,0
2025-05-23T15:45+02:00,1656.4,0
2025-05-23T16:00+02:00,3651.9,25.33
2025-05-23T16:15+02:00,4309.9,25.33
2025-05-23T16:30+02:00,6612.5,25.33
2025-05-23T16:45+02:00,7417.7,25.33
2025-05-23T17:00+02:00,9011.9,71.91
2025-05-23T17:15+02:00,9616.9,71.91
2025-05-23T17:30+02:00,11591.9,71.91
2025-05-23T17:45+02:00,14105.2,71.91
2025-05-23T18:00+02:00,15706.9,97.6
2025-05-23T18:15+02:00,17243.3,97.6
2025-05-23T18:30+02:00,19771.1,97.6
2025-05-23T18:45+02:00,23039,97.6
2025-05-23T19:00+02:00,26075.3,114.36
2025-05-23T19:15+02:00,28073,114.36
2025-05-23T19:30+02:00,29952.4,114.36
2025-05-23T19:45+02:00,31330.1,114.36
2025-05-23T20:00+02:00,33327.9,130.47
2025-05-23T20:15+02:00,34218,130.47
2025-05-23T20:30+02:00,33943.7,130.47
2025-05-23T20:45+02:00,33842,130.47
2025-05-23T21:00+02:00,33800.9,139.29
2025-05-23T21:15+02:00,34007.5,139.29
2025-05-23T21:30+02:00,33634.1,139.29
2025-05-23T21:45+02:00,33045.9,139.29
2025-05-23T22:00+02:00,32358.4,126.93
2025-05-23T22:15+02:00,31409.7,126.93
2025-05-23T22:30+02:00,30357.8,126.93
2025-05-23T22:45+02:00,29287.9,126.93
2025-05-23T23:00+02:00,28413.2,108
2025-05-23T23:15+02:00,27823.9,108
2025-05-23T23:30+02:00,27559.1,108
2025-05-23T23:45+02:00,26756,108
2025-05-24T00:00+02:00,26417.3,98.99
2025-05-24T00:15+02:00,25709,98.99
2025-05-24T00:30+02:00,24835.4,98.99
2025-05-24T00:45+02:00,24071.1,98.99
2025-05-24T01:00+02:00,23426.4,94.76
2025-05-24T01:15+02:00,22641.2,94.76
2025-05-24T01:30+02:00,22873.2,94.76
2025-05-24T01:45+02:00,22839.1,94.76
2025-05-24T02:00+02:00,22407.1,88.74
2025-05-24T02:15+02:00,21792,88.74
2025-05-24T02:30+02:00,22073.4,88.74
2025-05-24T02:45+02:00,21969,88.74
2025-05-24T03:00+02:00,21845.2,84.22
2025-05-24T03:15+02:00,21757.7,84.22
2025-05-24T03:30+02:00,21888.4,84.22
2025-05-24T03:45+02:00,21960.9,84.22
2025-05-24T04:00+02:00,22116.8,82.93
2025-05-24T04:15+02:00,22197.8,82.93
2025-05-24T04:30+02:00,22620.3,82.93
2025-05-24T04:45+02:00,22858.2,82.93
2025-05-24T05:00+02:00,23759.6,80.71
2025-05-24T05:15+02:00,23552,80.71
2025-05-24T05:30+02:00,23467.5,80.71
2025-05-24T05:45+02:00,23285,80.71
2025-05-24T06:00+02:00,23327.1,82.07
2025-05-24T06:15+02:00,23364.4,82.07
2025-05-24T06:30+02:00,22992,82.07
2025-05-24T06:45+02:00,22321.2,82.07
2025-05-24T07:00+02:00,20940.7,76.9
2025-05-24T07:15+02:00,19534.7,76.9
2025-05-24T07:30+02:00,19006.5,76.9
2025-05-24T07:45+02:00,17799.1,76.9
2025-05-24T08:00+02:00,15169.1,62.09
2025-05-24T08:15+02:00,13176.6,62.09
2025-05-24T08:30+02:00,10884.4,62.09
2025-05-24T08:45+02:00,8446.4,62.09
2025-05-24T09:00+02:00,5502.4,12.26
2025-05-24T09:15+02:00,4136.9,12.26
2025-05-24T09:30+02:00,2813.5,12.26
2025-05-24T09:45+02:00,1982.7,12.26
2025-05-24T10:00+02:00,1488.6,-0.01
2025-05-24T10:15+02:00,1046.3,-0.01
2025-05-24T10:30+02:00,890,-0.01
2025-05-24T10:45+02:00,835.6,-0.01
2025-05-24T11:00+02:00,502.3,-0.11
2025-05-24T11:15+02:00,502.2,-0.11
2025-05-24T11:30+02:00,151.4,-0.11
2025-05-24T11:45+02:00,-209.8,-0.11
2025-05-24T12:00+02:00,-868.7,-0.15
2025-05-24T12:15+02:00,-611.9,-0.15
2025-05-24T12:30+02:00,-1382.5,-0.15
2025-05-24T12:45+02:00,-2450.5,-0.15
2025-05-24T13:00+02:00,-3283.4,-0.19
2025-05-24T13:15+02:00,-3731.8,-0.19
2025-05-24T13:30+02:00,-3525,-0.19
2025-05-24T13:45+02:00,-2461.2,-0.19
2025-05-24T14:00+02:00,-1289.9,-0.39
2025-05-24T14:15+02:00,-1407.1,-0.39
2025-05-24T14:30+02:00,-888.2,-0.39
2025-05-24T14:45+02:00,-647.5,-0.39
2025-05-24T15:00+02:00,1504.4,-1.77
2025-05-24T15:15+02:00,2108.7,-1.77
2025-05-24T15:30+02:00,2747.9,-1.77
2025-05-24T15:45+02:00,3325.5,-1.77
2025-05-24T16:00+02:00,4320.9,-0.39
2025-05-24T16:15+02:00,5088.1,-0.39
2025-05-24T16:30+02:00,5749.1,-0.39
2025-05-24T16:45+02:00,6429.2,-0.39
2025-05-24T17:00+02:00,6146.8,48.67
2025-05-24T17:15+02:00,6550.2,48.67
2025-05-24T17:30+02:00,7244.1,48.67
2025-05-24T17:45+02:00,8581,48.67
2025-05-24T18:00+02:00,11016.1,85.34
2025-05-24T18:15+02:00,13116,85.34
2025-05-24T18:30+02:00,15029.8,85.34
2025-05-24T18:45+02:00,16697.4,85.34
2025-05-24T19:00+02:00,18206.7,109.08
2025-05-24T19:15+02:00,19441.1,109.08
2025-05-24T19:30+02:00,20737.8,109.08
2025-05-24T19:45+02:00,21127.6,109.08
2025-05-24T20:00+02:00,21991.5,111
2025-05-24T20:15+02:00,21650.7,111
2025-05-24T20:30+02:00,22033.4,111
2025-05-24T20:45+02:00,21839,111
2025-05-24T21:00+02:00,21308.7,107.92
2025-05-24T21:15+02:00,21150.8,107.92
2025-05-24T21:30+02:00,20394.8,107.92
2025-05-24T21:45+02:00,19913.5,107.92
2025-05-24T22:00+02:00,20774.6,92.06
2025-05-24T22:15+02:00,20414.8,92.06
2025-05-24T22:30+02:00,19669.1,92.06
2025-05-24T22:45+02:00,18703.8,92.06
2025-05-24T23:00+02:00,17991.2,79.67
2025-05-24T23:15+02:00,17274.9,79.67
2025-05-24T23:30+02:00,16717.6,79.67
2025-05-24T23:45+02:00,16511.2,79.67
2025-05-25T00:00+02:00,15023.9,23.82
2025-05-25T00:15+02:00,14247.9,23.82
2025-05-25T00:30+02:00,14279.7,23.82
2025-05-25T00:45+02:00,13847.9,23.82
2025-05-25T01:00+02:00,12787.2,22.9
2025-05-25T01:15+02:00,12674.4,22.9
2025-05-25T01:30+02:00,12771.9,22.9
2025-05-25T01:45+02:00,12805.8,22.9
2025-05-25T02:00+02:00,12504.3,14.39
2025-05-25T02:15+02:00,11933.2,14.39
2025-05-25T02:30+02:00,11721.8,14.39
2025-05-25T02:45+02:00,11339.3,14.39
2025-05-25T03:00+02:00,10882.8,8.38
2025-05-25T03:15+02:00,10788.6,8.38
2025-05-25T03:30+02:00,10788.5,8.38
2025-05-25T03:45+02:00,10915.9,8.38
2025-05-25T04:00+02:00,11056,3.9
2025-05-25T04:15+02:00,11149.6,3.9
2025-05-25T04:30+02:00,11060.2,3.9
2025-05-25T04:45+02:00,11032.8,3.9
2025-05-25T05:00+02:00,11229.6,2.11
2025-05-25T05:15+02:00,10737.3,2.11
2025-05-25T05:30+02:00,10352.5,2.11
2025-05-25T05:45+02:00,10576.2,2.11
2025-05-25T06:00+02:00,9812.7,1.17
2025-05-25T06:15+02:00,9834.6,1.17
2025-05-25T06:30+02:00,9516.6,1.17
2025-05-25T06:45+02:00,9463,1.17
2025-05-25T07:00+02:00,9541.2,1.21
2025-05-25T07:15+02:00,9613.6,1.21
2025-05-25T07:30+02:00,9995.9,1.21
2025-05-25T07:45+02:00,10131,1.21
2025-05-25T08:00+02:00,9423.6,0.03
2025-05-25T08:15+02:00,9673.3,0.03
2025-05-25T08:30+02:00,9811,0.03
2025-05-25T08:45+02:00,10866.1,0.03
2025-05-25T09:00+02:00,10428.3,0
2025-05-25T09:15+02:00,11072.2,0
2025-05-25T09:30+02:00,11721.6,0
2025-05-25T09:45+02:00,12311.1,0
2025-05-25T10:00+02:00,13068.7,-0.61
2025-05-25T10:15+02:00,13386.1,-0.61
2025-05-25T10:30+02:00,13258.2,-0.61
2025-05-25T10:45+02:00,13577.4,-0.61
2025-05-25T11:00+02:00,12672.8,-0.6
2025-05-25T11:15+02:00,12662,-0.6
2025-05-25T11:30+02:00,13037.8,-0.6
2025-05-25T11:45+02:00,12103.7,-0.6
2025-05-25T12:00+02:00,10636.2,-0.25
2025-05-25T12:15+02:00,10106.6,-0.25
2025-05-25T12:30+02:00,10148.1,-0.25
2025-05-25T12:45+02:00,9506,-0.25
2025-05-25T13:00+02:00,7745.5,-3.19
2025-05-25T13:15+02:00,6495.2,-3.19
2025-05-25T13:30+02:00,6658.7,-3.19
2025-05-25T13:45+02:00,6613.9,-3.19
2025-05-25T14:00+02:00,7222.9,-5.05
2025-05-25T14:15+02:00,6644.9,-5.05
2025-05-25T14:30+02:00,5998.2,-5.05
2025-05-25T14:45+02:00,5829.7,-5.05
2025-05-25T15:00+02:00,5229.1,-4.95
2025-05-25T15:15+02:00,4812.5,-4.95
2025-05-25T15:30+02:00,4317.5,-4.95
2025-05-25T15:45+02:00,4515,-4.95
2025-05-25T16:00+02:00,4557.1,-1.37
2025-05-25T16:15+02:00,5178.4,-1.37
2025-05-25T16:30+02:00,5758.2,-1.37
2025-05-25T16:45+02:00,5772.5,-1.37
2025-05-25T17:00+02:00,5454.7,0
2025-05-25T17:15+02:00,5014.2,0
2025-05-25T17:30+02:00,6916.1,0
2025-05-25T17:45+02:00,7102.2,0
2025-05-25T18:00+02:00,9894.8,11.72
2025-05-25T18:15+02:00,10950.9,11.72
2025-05-25T18:30+02:00,12502.1,11.72
2025-05-25T18:45+02:00,14340.6,11.72
2025-05-25T19:00+02:00,16974.5,92.95
2025-05-25T19:15+02:00,19330.3,92.95
2025-05-25T19:30+02:00,20685.1,92.95
2025-05-25T19:45+02:00,21845.3,92.95
2025-05-25T20:00+02:00,23842.5,100
2025-05-25T20:15+02:00,24370.1,100
2025-05-25T20:30+02:00,25270,100
2025-05-25T20:45+02:00,26283.1,100
2025-05-25T21:00+02:00,26875.4,107.41
2025-05-25T21:15+02:00,27132.9,107.41
2025-05-25T21:30+02:00,28277.5,107.41
2025-05-25T21:45+02:00,28673.2,107.41
2025-05-25T22:00+02:00,28610,102.23
2025-05-25T22:15+02:00,28698,102.23
2025-05-25T22:30+02:00,27677.9,102.23
2025-05-25T22:45+02:00,26547.7,102.23
2025-05-25T23:00+02:00,26202.4,92.92
2025-05-25T23:15+02:00,25142.3,92.92
2025-05-25T23:30+02:00,24935.7,92.92
2025-05-25T23:45+02:00,24872.3,92.92
2025-05-26T00:00+02:00,23558.6,88.13
2025-05-26T00:15+02:00,23669.1,88.13
2025-05-26T00:30+02:00,23457.5,88.13
2025-05-26T00:45+02:00,23022.3,88.13
2025-05-26T01:00+02:00,22596.1,79.12
2025-05-26T01:15+02:00,22258.5,79.12
2025-05-26T01:30+02:00,22102.7,79.12
2025-05-26T01:45+02:00,22004.4,79.12
2025-05-26T02:00+02:00,21542,73.21
2025-05-26T02:15+02:00,21816.6,73.21
2025-05-26T02:30+02:00,21853.9,73.21
2025-05-26T02:45+02:00,21572,73.21
2025-05-26T03:00+02:00,21285.4,71.83
2025-05-26T03:15+02:00,20566.8,71.83
2025-05-26T03:30+02:00,20601,71.83
2025-05-26T03:45+02:00,20814.6,71.83
2025-05-26T04:00+02:00,21858.6,76.7
2025-05-26T04:15+02:00,22386.9,76.7
2025-05-26T04:30+02:00,22878.1,76.7
2025-05-26T04:45+02:00,23043.5,76.7
2025-05-26T05:00+02:00,24025.3,85.48
2025-05-26T05:15+02:00,24564.5,85.48
2025-05-26T05:30+02:00,25525.7,85.48
2025-05-26T05:45+02:00,26759,85.48
2025-05-26T06:00+02:00,28988.2,116.2
2025-05-26T06:15+02:00,30409.7,116.2
2025-05-26T06:30+02:00,31716.9,116.2
2025-05-26T06:45+02:00,32654.5,116.2
2025-05-26T07:00+02:00,33484.3,143.17
2025-05-26T07:15+02:00,33919.6,143.17
2025-05-26T07:30+02:00,33481.6,143.17
2025-05-26T07:45+02:00,33141.1,143.17
2025-05-26T08:00+02:00,31960.8,129.91
2025-05-26T08:15+02:00,30989.6,129.91
2025-05-26T08:30+02:00,29702.7,129.91
2025-05-26T08:45+02:00,27046.2,129.91
2025-05-26T09:00+02:00,23416.7,91.41
2025-05-26T09:15+02:00,22179.6,91.41
2025-05-26T09:30+02:00,19895.9,91.41
2025-05-26T09:45+02:00,17722.7,91.41
2025-05-26T10:00+02:00,15671.6,16.17
2025-05-26T10:15+02:00,13056.6,16.17
2025-05-26T10:30+02:00,11609.4,16.17
2025-05-26T10:45+02:00,10567.4,16.17
2025-05-26T11:00+02:00,8826.8,0.05
2025-05-26T11:15+02:00,8080.1,0.05
2025-05-26T11:30+02:00,7727.2,0.05
2025-05-26T11:45+02:00,7441.5,0.05
2025-05-26T12:00+02:00,6323.1,-0.42
2025-05-26T12:15+02:00,5369,-0.42
2025-05-26T12:30+02:00,4834.6,-0.42
2025-05-26T12:45+02:00,4243.6,-0.42
2025-05-26T13:00+02:00,4103.8,-1.45
2025-05-26T13:15+02:00,3134.3,-1.45
2025-05-26T13:30+02:00,2868.8,-1.45
2025-05-26T13:45+02:00,2974.7,-1.45
2025-05-26T14:00+02:00,3074.7,-1.18
2025-05-26T14:15+02:00,1225.3,-1.18
2025-05-26T14:30+02:00,1375.3,-1.18
2025-05-26T14:45+02:00,1600.7,-1.18
2025-05-26T15:00+02:00,2848.1,-0.82
2025-05-26T15:15+02:00,2913.4,-0.82
2025-05-26T15:30+02:00,3770.4,-0.82
2025-05-26T15:45+02:00,3647.4,-0.82
2025-05-26T16:00+02:00,5624.9,0
2025-05-26T16:15+02:00,5565.8,0
2025-05-26T16:30+02:00,6289.9,0
2025-05-26T16:45+02:00,8033.9,0
2025-05-26T17:00+02:00,10812.1,17.65
2025-05-26T17:15+02:00,13083.3,17.65
2025-05-26T17:30+02:00,15358.9,17.65
2025-05-26T17:45+02:00,18554.5,17.65
2025-05-26T18:00+02:00,20803.8,95.76
2025-05-26T18:15+02:00,22756.5,95.76
2025-05-26T18:30+02:00,25371.4,95.76
2025-05-26T18:45+02:00,28623.5,95.76
2025-05-26T19:00+02:00,31219.7,119.33
2025-05-26T19:15+02:00,33401.8,119.33
2025-05-26T19:30+02:00,35856.7,119.33
2025-05-26T19:45+02:00,37599.4,119.33
2025-05-26T20:00+02:00,39979.9,169.87
2025-05-26T20:15+02:00,40722.6,169.87
2025-05-26T20:30+02:00,41057.9,169.87
2025-05-26T20:45+02:00,41177.2,169.87
2025-05-26T21:00+02:00,41102.9,161.57
2025-05-26T21:15+02:00,40792,161.57
2025-05-26T21:30+02:00,41419.1,161.57
2025-05-26T21:45+02:00,40433,161.57
2025-05-26T22:00+02:00,39041.2,119.38
2025-05-26T22:15+02:00,38422.2,119.38
2025-05-26T22:30+02:00,37651.8,119.38
2025-05-26T22:45+02:00,36130.4,119.38
2025-05-26T23:00+02:00,34450.7,98.86
2025-05-26T23:15+02:00,32859.8,98.86
2025-05-26T23:30+02:00,31518.1,98.86
2025-05-26T23:45+02:00,30395.4,98.86
2025-05-27T00:00+02:00,29658.5,88.51
2025-05-27T00:15+02:00,28713.3,88.51
2025-05-27T00:30+02:00,27820.9,88.51
2025-05-27T00:45+02:00,26241.2,88.51
2025-05-27T01:00+02:00,24503,73.92
2025-05-27T01:15+02:00,23824.7,73.92
2025-05-27T01:30+02:00,23395.6,73.92
2025-05-27T01:45+02:00,23099.4,73.92
2025-05-27T02:00+02:00,23084.9,62.02
2025-05-27T02:15+02:00,23100.9,62.02
2025-05-27T02:30+02:00,22615.6,62.02
2025-05-27T02:45+02:00,22141.3,62.02
2025-05-27T03:00+02:00,21988.4,61.98
2025-05-27T03:15+02:00,22015.6,61.98
2025-05-27T03:30+02:00,21600.8,61.98
2025-05-27T03:45+02:00,21194.6,61.98
2025-05-27T04:00+02:00,21531,67.7
2025-05-27T04:15+02:00,21472.2,67.7
2025-05-27T04:30+02:00,21665.3,67.7
2025-05-27T04:45+02:00,21643.2,67.7
2025-05-27T05:00+02:00,22743.8,62.2
2025-05-27T05:15+02:00,22837.4,62.2
2025-05-27T05:30+02:00,23104.8,62.2
2025-05-27T05:45+02:00,23530.6,62.2
2025-05-27T06:00+02:00,24235.5,67.7
2025-05-27T06:15+02:00,24746.2,67.7
2025-05-27T06:30+02:00,24770.7,67.7
2025-05-27T06:45+02:00,24919.4,67.7
2025-05-27T07:00+02:00,24540,73.9
2025-05-27T07:15+02:00,23927,73.9
2025-05-27T07:30+02:00,23186.1,73.9
2025-05-27T07:45+02:00,23477.6,73.9
2025-05-27T08:00+02:00,21797.7,68.63
2025-05-27T08:15+02:00,19993.6,68.63
2025-05-27T08:30+02:00,19690.3,68.63
2025-05-27T08:45+02:00,18166.1,68.63
2025-05-27T09:00+02:00,15147.1,50.17
2025-05-27T09:15+02:00,13603.3,50.17
2025-05-27T09:30+02:00,11181.8,50.17
2025-05-27T09:45+02:00,9491.8,50.17
2025-05-27T10:00+02:00,7314.2,4.26
2025-05-27T10:15+02:00,5710.4,4.26
2025-05-27T10:30+02:00,6500.3,4.26
2025-05-27T10:45+02:00,6992.3,4.26
2025-05-27T11:00+02:00,6029.6,3.19
2025-05-27T11:15+02:00,4843.3,3.19
2025-05-27T11:30+02:00,5357.1,3.19
2025-05-27T11:45+02:00,4929.9,3.19
2025-05-27T12:00+02:00,4496,0.03
2025-05-27T12:15+02:00,4548.2,0.03
2025-05-27T12:30+02:00,4691.9,0.03
2025-05-27T12:45+02:00,4945.3,0.03
2025-05-27T13:00+02:00,4229.8,0.02
2025-05-27T13:15+02:00,4136.1,0.02
2025-05-27T13:30+02:00,4186.9,0.02
2025-05-27T13:45+02:00,4397.5,0.02
2025-05-27T14:00+02:00,4552.6,0.09
2025-05-27T14:15+02:00,4599.5,0.09
2025-05-27T14:30+02:00,5392.1,0.09
2025-05-27T14:45+02:00,5468.9,0.09
2025-05-27T15:00+02:00,7412.8,3.14
2025-05-27T15:15+02:00,7713.2,3.14
2025-05-27T15:30+02:00,8100.8,3.14
2025-05-27T15:45+02:00,8442.6,3.14
2025-05-27T16:00+02:00,9819.9,55.17
2025-05-27T16:15+02:00,9788.7,55.17
2025-05-27T16:30+02:00,11215.1,55.17
2025-05-27T16:45+02:00,13050.7,55.17
2025-05-27T17:00+02:00,15594.8,84.55
2025-05-27T17:15+02:00,17636.4,84.55
2025-05-27T17:30+02:00,19544.9,84.55
2025-05-27T17:45+02:00,22579.5,84.55
2025-05-27T18:00+02:00,24945.7,103
2025-05-27T18:15+02:00,26600.1,103
2025-05-27T18:30+02:00,28703.2,103
2025-05-27T18:45+02:00,30526.5,103
2025-05-27T19:00+02:00,32419.1,122.64
2025-05-27T19:15+02:00,33657.4,122.64
2025-05-27T19:30+02:00,33968.8,122.64
2025-05-27T19:45+02:00,34030.1,122.64
2025-05-27T20:00+02:00,34738.6,137.6
2025-05-27T20:15+02:00,34849.5,137.6
2025-05-27T20:30+02:00,34624.5,137.6
2025-05-27T20:45+02:00,33771.3,137.6
2025-05-27T21:00+02:00,32372.2,111.16
2025-05-27T21:15+02:00,31753.5,111.16
2025-05-27T21:30+02:00,30866.3,111.16
2025-05-27T21:45+02:00,29144,111.16
2025-05-27T22:00+02:00,28331.4,100.34
2025-05-27T22:15+02:00,27064.3,100.34
2025-05-27T22:30+02:00,25825.8,100.34
2025-05-27T22:45+02:00,24201.1,100.34
2025-05-27T23:00+02:00,22838.1,82.41
2025-05-27T23:15+02:00,21530.6,82.41
2025-05-27T23:30+02:00,20177.9,82.41
2025-05-27T23:45+02:00,19609.7,82.41
2025-05-28T00:00+02:00,17938.8,76.43
2025-05-28T00:15+02:00,17389.2,76.43
2025-05-28T00:30+02:00,16684.6,76.43
2025-05-28T00:45+02:00,15799.2,76.43
2025-05-28T01:00+02:00,15224.7,69.01
2025-05-28T01:15+02:00,15056,69.01
2025-05-28T01:30+02:00,15091.5,69.01
2025-05-28T01:45+02:00,14864.2,69.01
2025-05-28T02:00+02:00,14255.1,67.39
2025-05-28T02:15+02:00,13515.6,67.39
2025-05-28T02:30+02:00,13516.4,67.39
2025-05-28T02:45+02:00,14030.6,67.39
2025-05-28T03:00+02:00,14069.3,61.01
2025-05-28T03:15+02:00,14350.2,61.01
2025-05-28T03:30+02:00,14202.9,61.01
2025-05-28T03:45+02:00,14321.7,61.01
2025-05-28T04:00+02:00,14771.2,65.19
2025-05-28T04:15+02:00,14937.4,65.19
2025-05-28T04:30+02:00,15496.3,65.19
2025-05-28T04:45+02:00,16287.9,65.19
2025-05-28T05:00+02:00,17908.3,72.52
2025-05-28T05:15+02:00,18795.2,72.52
2025-05-28T05:30+02:00,20077.6,72.52
2025-05-28T05:45+02:00,21112.2,72.52
2025-05-28T06:00+02:00,22418,92.85
2025-05-28T06:15+02:00,24045.6,92.85
2025-05-28T06:30+02:00,25237,92.85
2025-05-28T06:45+02:00,25875.9,92.85
2025-05-28T07:00+02:00,27048.4,100.09
2025-05-28T07:15+02:00,27687.5,100.09
2025-05-28T07:30+02:00,27978,100.09
2025-05-28T07:45+02:00,28641.6,100.09
2025-05-28T08:00+02:00,28492.4,95
2025-05-28T08:15+02:00,29156.1,95
2025-05-28T08:30+02:00,29106.7,95
2025-05-28T08:45+02:00,28807.3,95
2025-05-28T09:00+02:00,28505.9,90
2025-05-28T09:15+02:00,28309.7,90
2025-05-28T09:30+02:00,27929,90
2025-05-28T09:45+02:00,26812,90
2025-05-28T10:00+02:00,25066.7,76.48
2025-05-28T10:15+02:00,24529.1,76.48
2025-05-28T10:30+02:00,24200.1,76.48
2025-05-28T10:45+02:00,23062.4,76.48
2025-05-28T11:00+02:00,21704.3,71.46
2025-05-28T11:15+02:00,21554.1,71.46
2025-05-28T11:30+02:00,20493,71.46
2025-05-28T11:45+02:00,19631.3,71.46
2025-05-28T12:00+02:00,17371.9,65.67
2025-05-28T12:15+02:00,15942.9,65.67
2025-05-28T12:30+02:00,15157.3,65.67
2025-05-28T12:45+02:00,14825.1,65.67
2025-05-28T13:00+02:00,13970.8,58.03
2025-05-28T13:15+02:00,12903.3,58.03
2025-05-28T13:30+02:00,11929.1,58.03
2025-05-28T13:45+02:00,11350.9,58.03
2025-05-28T14:00+02:00,10494.6,53.21
2025-05-28T14:15+02:00,11581,53.21
2025-05-28T14:30+02:00,12034.8,53.21
2025-05-28T14:45+02:00,12623,53.21
2025-05-28T15:00+02:00,13823.2,42.1
2025-05-28T15:15+02:00,14474.2,42.1
2025-05-28T15:30+02:00,13824.1,42.1
2025-05-28T15:45+02:00,13269.3,42.1
2025-05-28T16:00+02:00,14586.6,67.28
2025-05-28T16:15+02:00,15246,67.28
2025-05-28T16:30+02:00,15624.5,67.28
2025-05-28T16:45+02:00,15974.3,67.28
2025-05-28T17:00+02:00,17351.2,83.7
2025-05-28T17:15+02:00,17915.3,83.7
2025-05-28T17:30+02:00,19278.5,83.7
2025-05-28T17:45+02:00,19856.5,83.7
2025-05-28T18:00+02:00,21153,94.99
2025-05-28T18:15+02:00,22233.6,94.99
2025-05-28T18:30+02:00,23422.4,94.99
2025-05-28T18:45+02:00,24418.9,94.99
2025-05-28T19:00+02:00,26136,114.83
2025-05-28T19:15+02:00,26908.6,114.83
2025-05-28T19:30+02:00,28239.3,114.83
2025-05-28T19:45+02:00,28874.7,114.83
2025-05-28T20:00+02:00,30219.4,134.83
2025-05-28T20:15+02:00,31408.5,134.83
2025-05-28T20:30+02:00,31268.8,134.83
2025-05-28T20:45+02:00,30554.1,134.83
2025-05-28T21:00+02:00,30278.7,139.91
2025-05-28T21:15+02:00,30285.4,139.91
2025-05-28T21:30+02:00,30973.7,139.91
2025-05-28T21:45+02:00,31275.4,139.91
2025-05-28T22:00+02:00,31323.8,124.29
2025-05-28T22:15+02:00,30547.5,124.29
2025-05-28T22:30+02:00,30224.4,124.29
2025-05-28T22:45+02:00,29664.7,124.29
2025-05-28T23:00+02:00,29702.9,104.27
2025-05-28T23:15+02:00,29438,104.27
2025-05-28T23:30+02:00,28606,104.27
2025-05-28T23:45+02:00,27609.7,104.27
2025-05-29T00:00+02:00,27029.8,99.13
2025-05-29T00:15+02:00,26438.9,99.13
2025-05-29T00:30+02:00,26209.7,99.13
2025-05-29T00:45+02:00,26152.7,99.13
2025-05-29T01:00+02:00,25531.8,94.8
2025-05-29T01:15+02:00,25432.5,94.8
2025-05-29T01:30+02:00,25097.3,94.8
2025-05-29T01:45+02:00,24937.3,94.8
2025-05-29T02:00+02:00,24972.1,92.06
2025-05-29T02:15+02:00,24916.3,92.06
2025-05-29T02:30+02:00,24864.8,92.06
2025-05-29T02:45+02:00,25429.9,92.06
2025-05-29T03:00+02:00,25769.4,91.55
2025-05-29T03:15+02:00,26351.4,91.55
2025-05-29T03:30+02:00,26449,91.55
2025-05-29T03:45+02:00,26536.8,91.55
2025-05-29T04:00+02:00,27200.3,91.54
2025-05-29T04:15+02:00,27373.5,91.54
